tanggal,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,et0_fao_evapotranspiration,windspeed_10m_max,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,kabupaten,lat,lon
2018-03-26,29.8,23.6,26.6,1.0,1.0,4.11,13.0,20.41,94,68,Jember,-8.1724,113.702
2018-03-27,28.8,24.0,26.2,3.6,3.6,2.97,12.9,14.8,95,78,Jember,-8.1724,113.702
2018-03-28,29.5,23.4,26.3,3.4,3.4,3.91,14.7,20.13,95,77,Jember,-8.1724,113.702
2018-03-29,30.3,23.9,27.0,4.3,4.3,4.37,16.1,21.45,96,67,Jember,-8.1724,113.702
2018-03-30,30.7,24.2,26.5,5.6,5.6,4.23,13.6,20.9,94,70,Jember,-8.1724,113.702
2018-03-31,29.9,24.0,26.2,8.6,8.6,3.57,11.8,17.4,91,71,Jember,-8.1724,113.702
2018-04-01,30.5,24.1,27.0,0.0,0.0,3.97,8.9,19.38,92,64,Jember,-8.1724,113.702
2018-04-02,29.9,25.0,27.1,1.7,1.7,4.03,9.4,19.84,91,69,Jember,-8.1724,113.702
2018-04-03,29.5,24.0,26.4,2.6,2.6,3.6,13.1,17.91,89,72,Jember,-8.1724,113.702
2018-04-04,30.3,24.0,26.6,7.9,7.9,3.92,10.5,19.67,90,71,Jember,-8.1724,113.702
2018-04-05,31.8,23.5,27.0,2.7,2.7,4.4,13.3,21.6,94,62,Jember,-8.1724,113.702
2018-04-06,30.9,21.6,26.2,7.8,7.8,4.22,10.5,21.14,95,71,Jember,-8.1724,113.702
2018-04-07,30.6,22.6,26.3,1.6,1.6,4.19,7.7,20.57,93,65,Jember,-8.1724,113.702
2018-04-08,30.7,22.5,26.3,3.6,3.6,3.78,10.8,18.12,89,59,Jember,-8.1724,113.702
2018-04-09,30.5,23.0,26.5,4.2,4.2,4.05,7.7,19.49,92,59,Jember,-8.1724,113.702
2018-04-10,32.5,23.3,27.2,0.2,0.2,4.27,12.0,20.17,94,50,Jember,-8.1724,113.702
2018-04-11,31.5,23.9,27.3,5.3,5.3,4.09,7.2,19.82,96,63,Jember,-8.1724,113.702
2018-04-12,31.0,23.2,27.2,0.5,0.5,4.16,7.0,20.04,94,64,Jember,-8.1724,113.702
2018-04-13,30.5,24.0,27.0,3.8,3.8,3.87,12.3,19.1,97,72,Jember,-8.1724,113.702
2018-04-14,32.2,24.4,27.8,0.4,0.4,4.51,6.3,21.5,95,60,Jember,-8.1724,113.702
2018-04-15,31.9,24.1,27.3,0.2,0.2,4.43,7.9,21.3,96,61,Jember,-8.1724,113.702
2018-04-16,31.0,25.0,27.3,8.3,8.3,3.85,13.2,18.71,94,67,Jember,-8.1724,113.702
2018-04-17,29.3,24.5,26.5,8.4,8.4,3.41,10.1,17.0,96,76,Jember,-8.1724,113.702
2018-04-18,32.0,24.2,27.2,0.9,0.9,4.33,11.1,20.87,93,60,Jember,-8.1724,113.702
2018-04-19,31.5,23.4,27.0,0.5,0.5,4.03,8.0,19.58,97,57,Jember,-8.1724,113.702
2018-04-20,31.0,23.4,27.0,1.6,1.6,4.27,7.6,20.98,91,65,Jember,-8.1724,113.702
2018-04-21,31.8,24.4,27.3,0.1,0.1,4.36,8.4,21.17,95,61,Jember,-8.1724,113.702
2018-04-22,31.4,24.0,27.4,3.0,3.0,3.65,10.9,17.24,91,63,Jember,-8.1724,113.702
2018-04-23,31.9,24.4,27.6,0.3,0.3,3.91,8.3,18.09,92,58,Jember,-8.1724,113.702
2018-04-24,32.3,24.5,27.8,0.1,0.1,4.11,7.8,19.15,95,54,Jember,-8.1724,113.702
2018-04-25,30.9,24.4,27.1,1.3,1.3,3.81,7.2,18.31,96,64,Jember,-8.1724,113.702
2018-04-26,31.2,23.9,27.1,0.2,0.2,3.94,15.5,18.1,98,57,Jember,-8.1724,113.702
2018-04-27,31.9,21.8,26.9,1.1,1.1,4.23,9.2,20.16,89,54,Jember,-8.1724,113.702
2018-04-28,31.4,23.5,26.9,0.7,0.7,4.24,11.9,20.03,94,62,Jember,-8.1724,113.702
2018-04-29,32.9,21.4,26.6,0.0,0.0,5.0,10.9,23.14,90,41,Jember,-8.1724,113.702
2018-04-30,32.2,20.5,26.1,0.0,0.0,4.79,9.8,22.81,91,46,Jember,-8.1724,113.702
2018-05-01,31.9,20.9,26.3,0.5,0.5,4.29,10.8,19.56,95,46,Jember,-8.1724,113.702
2018-05-02,32.2,21.4,26.1,0.3,0.3,4.81,18.7,22.44,92,48,Jember,-8.1724,113.702
